horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T16:57:17,lefigaro7j_d10_s6_tous_n0,lefigaro7j,10,6,tous,0,_s3,6157,2542,3678,78,0,0,3600,21,5,0.2500,11.69,0.5846,0.4185,0.6071,0.7556,2.024,0.4652,1.305,0.175983,0.145819,0.096657,0.079312,0.055040,0.054268,0
2026-07-31T16:57:19,lefigaro7j_d10_s6_sans_verbes_n0,lefigaro7j,10,6,sans_verbes,0,_s3,5825,2338,3438,76,0,0,3362,21,5,0.2500,11.64,0.5821,0.4189,0.6090,0.7584,2.030,0.4696,1.297,0.176853,0.145968,0.096044,0.080304,0.055577,0.054298,0
2026-07-31T16:57:20,lefigaro7j_d10_s6_noms_n0,lefigaro7j,10,6,noms,0,_s3,5218,2095,3070,71,0,0,2999,21,5,0.2500,11.76,0.5878,0.4146,0.6075,0.7586,2.025,0.4722,1.286,0.174792,0.144611,0.095232,0.080512,0.056976,0.055355,0
2026-07-31T16:57:21,lefigaro7j_d10_s6_noms_propres_n0,lefigaro7j,10,6,noms_propres,0,_s3,767,339,515,24,0,0,491,21,4,0.2000,9.63,0.4813,0.4818,0.6624,0.7993,2.208,0.5186,1.277,0.213084,0.166883,0.101816,0.074268,0.059466,0.046890,0
2026-07-31T16:57:23,lefigaro7j_d15_s3_tous_n0,lefigaro7j,15,3,tous,0,_s3,42047,8707,23401,522,0,0,22879,31,10,0.3333,23.18,0.7727,0.2417,0.3795,0.5171,1.898,0.2756,1.377,0.097166,0.083250,0.061287,0.052172,0.046259,0.039401,1
2026-07-31T16:57:25,lefigaro7j_d15_s3_sans_verbes_n0,lefigaro7j,15,3,sans_verbes,0,_s3,37394,7182,20552,493,0,0,20059,31,10,0.3333,22.76,0.7587,0.2473,0.3868,0.5254,1.934,0.2813,1.375,0.099204,0.085509,0.062544,0.053247,0.046800,0.039471,1
2026-07-31T16:57:27,lefigaro7j_d15_s3_noms_n0,lefigaro7j,15,3,noms,0,_s3,32489,5897,17657,433,0,0,17224,31,9,0.3000,22.43,0.7475,0.2519,0.3928,0.5319,1.964,0.2856,1.375,0.100335,0.088000,0.063595,0.053731,0.047195,0.039951,1
2026-07-31T16:57:28,lefigaro7j_d15_s3_noms_propres_n0,lefigaro7j,15,3,noms_propres,0,_s3,4909,751,2594,95,0,0,2499,31,8,0.2667,20.02,0.6672,0.2872,0.4371,0.5776,2.186,0.3246,1.347,0.107772,0.103416,0.076044,0.057796,0.050677,0.041420,0
2026-07-31T16:57:30,lefigaro7j_d15_s4_tous_n0,lefigaro7j,15,4,tous,0,_s3,18274,5930,11061,289,0,0,10772,31,8,0.2667,20.22,0.6740,0.2832,0.4284,0.5649,2.142,0.3144,1.362,0.117078,0.097441,0.068658,0.056347,0.048301,0.040574,1
2026-07-31T16:57:31,lefigaro7j_d15_s4_sans_verbes_n0,lefigaro7j,15,4,sans_verbes,0,_s3,16710,5164,10021,277,0,0,9744,31,8,0.2667,19.94,0.6646,0.2869,0.4337,0.5707,2.169,0.3196,1.357,0.118621,0.099017,0.069312,0.056809,0.048467,0.041476,1
2026-07-31T16:57:33,lefigaro7j_d15_s4_noms_n0,lefigaro7j,15,4,noms,0,_s3,14775,4410,8800,247,0,0,8553,31,8,0.2667,19.75,0.6583,0.2898,0.4374,0.5751,2.187,0.3225,1.356,0.119181,0.100295,0.070358,0.057062,0.048694,0.041761,1
2026-07-31T16:57:34,lefigaro7j_d15_s4_noms_propres_n0,lefigaro7j,15,4,noms_propres,0,_s3,2290,613,1374,61,0,0,1313,31,7,0.2333,17.18,0.5726,0.3313,0.4836,0.6220,2.418,0.3620,1.336,0.129373,0.120709,0.081204,0.059826,0.049669,0.042778,0
2026-07-31T16:57:35,lefigaro7j_d15_s5_tous_n0,lefigaro7j,15,5,tous,0,_s3,9826,3822,5996,188,0,0,5808,31,7,0.2333,17.56,0.5852,0.3238,0.4758,0.6080,2.379,0.3516,1.353,0.136895,0.109914,0.076994,0.061069,0.048634,0.042301,0
2026-07-31T16:57:37,lefigaro7j_d15_s5_sans_verbes_n0,lefigaro7j,15,5,sans_verbes,0,_s3,9160,3433,5522,184,0,0,5338,31,7,0.2333,17.36,0.5787,0.3263,0.4801,0.6120,2.400,0.3559,1.349,0.138453,0.110664,0.077182,0.061600,0.049123,0.043034,0
2026-07-31T16:57:39,lefigaro7j_d15_s5_noms_n0,lefigaro7j,15,5,noms,0,_s3,8195,3020,4904,164,0,0,4740,31,7,0.2333,17.37,0.5789,0.3261,0.4807,0.6140,2.404,0.3575,1.345,0.137578,0.111079,0.077475,0.061686,0.049349,0.043558,1
2026-07-31T16:57:40,lefigaro7j_d15_s5_noms_propres_n0,lefigaro7j,15,5,noms_propres,0,_s3,1271,458,816,46,0,0,770,31,6,0.2000,15.09,0.5028,0.3698,0.5188,0.6542,2.594,0.3904,1.329,0.148446,0.134875,0.086522,0.056475,0.050197,0.042301,0
2026-07-31T16:57:41,lefigaro7j_d15_s6_tous_n0,lefigaro7j,15,6,tous,0,_s3,6157,2510,3586,129,0,0,3457,31,6,0.2000,15.47,0.5157,0.3576,0.5180,0.6443,2.590,0.3891,1.331,0.154938,0.119691,0.082994,0.066138,0.049482,0.044796,0
2026-07-31T16:57:43,lefigaro7j_d15_s6_sans_verbes_n0,lefigaro7j,15,6,sans_verbes,0,_s3,5825,2308,3350,125,0,0,3225,31,6,0.2000,15.40,0.5133,0.3578,0.5202,0.6466,2.601,0.3936,1.322,0.155751,0.119825,0.082190,0.066954,0.049975,0.045501,1
2026-07-31T16:57:45,lefigaro7j_d15_s6_noms_n0,lefigaro7j,15,6,noms,0,_s3,5218,2071,2994,111,0,0,2883,31,6,0.2000,15.54,0.5181,0.3548,0.5184,0.6461,2.592,0.3944,1.314,0.153883,0.118916,0.082024,0.067058,0.050467,0.046027,0
2026-07-31T16:57:47,lefigaro7j_d15_s6_noms_propres_n0,lefigaro7j,15,6,noms_propres,0,_s3,767,334,507,33,0,0,474,31,5,0.1667,12.73,0.4243,0.4116,0.5693,0.6930,2.846,0.4377,1.301,0.176772,0.148929,0.085927,0.064053,0.052663,0.040936,0
2026-07-31T16:57:49,lefigaro7j_d25_s3_tous_n0,lefigaro7j,25,3,tous,0,_s3,42047,8669,21208,964,0,0,20244,51,16,0.3200,36.21,0.7243,0.1838,0.2899,0.3934,2.415,0.2008,1.444,0.074504,0.061692,0.047556,0.040503,0.035522,0.030079,1
2026-07-31T16:57:51,lefigaro7j_d25_s3_sans_verbes_n0,lefigaro7j,25,3,sans_verbes,0,_s3,37394,7153,18581,902,0,0,17679,51,15,0.3000,35.46,0.7093,0.1882,0.2968,0.4012,2.473,0.2055,1.444,0.076087,0.063308,0.048768,0.041504,0.036491,0.030598,1
2026-07-31T16:57:53,lefigaro7j_d25_s3_noms_n0,lefigaro7j,25,3,noms,0,_s3,32489,5872,15959,802,0,0,15157,51,15,0.3000,34.86,0.6972,0.1919,0.3021,0.4077,2.518,0.2091,1.445,0.077094,0.065234,0.049526,0.042093,0.037069,0.031095,1
2026-07-31T16:57:54,lefigaro7j_d25_s3_noms_propres_n0,lefigaro7j,25,3,noms_propres,0,_s3,4909,750,2351,136,0,0,2215,51,13,0.2600,31.24,0.6249,0.2144,0.3363,0.4498,2.802,0.2436,1.381,0.079821,0.075748,0.058792,0.047811,0.039247,0.034831,0
2026-07-31T16:57:56,lefigaro7j_d25_s4_tous_n0,lefigaro7j,25,4,tous,0,_s3,18274,5842,10388,543,0,0,9845,51,13,0.2600,31.22,0.6245,0.2180,0.3340,0.4391,2.783,0.2346,1.423,0.090211,0.072443,0.055297,0.045316,0.038324,0.032368,1
2026-07-31T16:57:58,lefigaro7j_d25_s4_sans_verbes_n0,lefigaro7j,25,4,sans_verbes,0,_s3,16710,5086,9403,517,0,0,8886,51,13,0.2600,30.81,0.6162,0.2204,0.3380,0.4438,2.817,0.2387,1.416,0.091298,0.073210,0.055933,0.045937,0.038774,0.032896,1
2026-07-31T16:58:00,lefigaro7j_d25_s4_noms_n0,lefigaro7j,25,4,noms,0,_s3,14775,4345,8262,462,0,0,7800,51,13,0.2600,30.46,0.6093,0.2226,0.3413,0.4479,2.844,0.2413,1.414,0.091927,0.074108,0.056541,0.046652,0.039034,0.033062,1
2026-07-31T16:58:01,lefigaro7j_d25_s4_noms_propres_n0,lefigaro7j,25,4,noms_propres,0,_s3,2290,608,1308,89,0,0,1219,51,11,0.2200,26.90,0.5380,0.2491,0.3732,0.4892,3.110,0.2760,1.352,0.094355,0.090963,0.063806,0.049544,0.039594,0.034947,0
2026-07-31T16:58:02,lefigaro7j_d25_s5_tous_n0,lefigaro7j,25,5,tous,0,_s3,9826,3740,5754,346,0,0,5408,51,11,0.2200,26.83,0.5365,0.2521,0.3754,0.4799,3.128,0.2671,1.405,0.107396,0.081993,0.062686,0.047895,0.041337,0.034094,0
2026-07-31T16:58:04,lefigaro7j_d25_s5_sans_verbes_n0,lefigaro7j,25,5,sans_verbes,0,_s3,9160,3356,5296,337,0,0,4959,51,11,0.2200,26.53,0.5305,0.2539,0.3787,0.4834,3.155,0.2713,1.396,0.108750,0.082168,0.063008,0.048651,0.041391,0.034687,0
2026-07-31T16:58:05,lefigaro7j_d25_s5_noms_n0,lefigaro7j,25,5,noms,0,_s3,8195,2954,4712,300,0,0,4412,51,11,0.2200,26.40,0.5280,0.2548,0.3804,0.4860,3.170,0.2731,1.393,0.108310,0.082924,0.063601,0.049503,0.041133,0.034920,0
2026-07-31T16:58:07,lefigaro7j_d25_s5_noms_propres_n0,lefigaro7j,25,5,noms_propres,0,_s3,1271,453,790,64,0,0,726,51,9,0.1800,22.89,0.4579,0.2889,0.4150,0.5260,3.458,0.3053,1.359,0.113290,0.104161,0.071421,0.046834,0.042079,0.037210,0
2026-07-31T16:58:08,lefigaro7j_d25_s6_tous_n0,lefigaro7j,25,6,tous,0,_s3,6157,2441,3459,241,0,0,3218,51,10,0.2000,23.00,0.4600,0.2863,0.4151,0.5178,3.459,0.3028,1.371,0.125571,0.091325,0.069363,0.049846,0.042831,0.036179,0
2026-07-31T16:58:10,lefigaro7j_d25_s6_sans_verbes_n0,lefigaro7j,25,6,sans_verbes,0,_s3,5825,2242,3231,234,0,0,2997,51,10,0.2000,22.95,0.4591,0.2855,0.4152,0.5183,3.460,0.3069,1.353,0.126371,0.090975,0.068159,0.050693,0.042397,0.036637,0
2026-07-31T16:58:11,lefigaro7j_d25_s6_noms_n0,lefigaro7j,25,6,noms,0,_s3,5218,2012,2896,208,0,0,2688,51,10,0.2000,23.06,0.4611,0.2842,0.4151,0.5191,3.459,0.3063,1.355,0.124848,0.091000,0.068320,0.051872,0.042079,0.036962,0
2026-07-31T16:58:12,lefigaro7j_d25_s6_noms_propres_n0,lefigaro7j,25,6,noms_propres,0,_s3,767,328,496,44,0,0,452,51,8,0.1600,19.00,0.3800,0.3280,0.4575,0.5709,3.812,0.3470,1.318,0.137318,0.118379,0.072344,0.048615,0.044595,0.036208,0
2026-07-31T16:58:14,lefigaro7j_d50_s3_tous_n0,lefigaro7j,50,3,tous,0,_s3,42047,8316,17744,2254,0,0,15490,101,29,0.2900,63.29,0.6329,0.1352,0.2126,0.2856,3.544,0.1296,1.640,0.055849,0.044807,0.034518,0.030822,0.024786,0.021838,1
2026-07-31T16:58:16,lefigaro7j_d50_s3_sans_verbes_n0,lefigaro7j,50,3,sans_verbes,0,_s3,37394,6880,15457,2021,0,0,13436,101,28,0.2800,61.71,0.6171,0.1383,0.2185,0.2934,3.642,0.1333,1.639,0.056396,0.046043,0.035882,0.031872,0.025601,0.022709,1
2026-07-31T16:58:18,lefigaro7j_d50_s3_noms_n0,lefigaro7j,50,3,noms,0,_s3,32489,5667,13217,1760,0,0,11457,101,27,0.2700,60.51,0.6051,0.1409,0.2227,0.2990,3.711,0.1358,1.640,0.056887,0.047022,0.036960,0.032525,0.025980,0.023283,1
2026-07-31T16:58:19,lefigaro7j_d50_s3_noms_propres_n0,lefigaro7j,50,3,noms_propres,0,_s3,4909,742,1898,233,0,0,1665,101,22,0.2200,53.33,0.5333,0.1522,0.2484,0.3356,4.139,0.1637,1.517,0.055842,0.051473,0.044922,0.037972,0.031834,0.026307,0
2026-07-31T16:58:21,lefigaro7j_d50_s4_tous_n0,lefigaro7j,50,4,tous,0,_s3,18274,5503,9279,1223,0,0,8056,101,25,0.2500,52.78,0.5278,0.1640,0.2504,0.3280,4.173,0.1565,1.600,0.067854,0.053274,0.042887,0.036793,0.026376,0.023211,1
2026-07-31T16:58:23,lefigaro7j_d50_s4_sans_verbes_n0,lefigaro7j,50,4,sans_verbes,0,_s3,16710,4793,8364,1137,0,0,7227,101,24,0.2400,52.19,0.5219,0.1650,0.2532,0.3321,4.220,0.1595,1.587,0.067447,0.053776,0.043769,0.037448,0.026899,0.023860,1
2026-07-31T16:58:24,lefigaro7j_d50_s4_noms_n0,lefigaro7j,50,4,noms,0,_s3,14775,4095,7340,1023,0,0,6317,101,24,0.2400,51.58,0.5158,0.1663,0.2557,0.3356,4.262,0.1613,1.586,0.067737,0.054216,0.044316,0.037720,0.027492,0.024262,1
2026-07-31T16:58:25,lefigaro7j_d50_s4_noms_propres_n0,lefigaro7j,50,4,noms_propres,0,_s3,2290,592,1140,155,0,0,985,101,19,0.1900,45.71,0.4571,0.1773,0.2798,0.3687,4.663,0.1915,1.461,0.066999,0.061351,0.048908,0.042240,0.032902,0.027405,0
2026-07-31T16:58:27,lefigaro7j_d50_s5_tous_n0,lefigaro7j,50,5,tous,0,_s3,9826,3504,5294,719,0,0,4575,101,21,0.2100,44.99,0.4499,0.1883,0.2826,0.3631,4.709,0.1831,1.543,0.079962,0.061235,0.047112,0.040582,0.028894,0.024766,1
2026-07-31T16:58:29,lefigaro7j_d50_s5_sans_verbes_n0,lefigaro7j,50,5,sans_verbes,0,_s3,9160,3146,4863,681,0,0,4182,101,21,0.2100,44.80,0.4480,0.1882,0.2838,0.3652,4.729,0.1865,1.522,0.079915,0.060363,0.047967,0.040773,0.029448,0.025300,1
2026-07-31T16:58:30,lefigaro7j_d50_s5_noms_n0,lefigaro7j,50,5,noms,0,_s3,8195,2766,4320,616,0,0,3704,101,21,0.2100,44.42,0.4442,0.1893,0.2855,0.3675,4.759,0.1880,1.519,0.079994,0.060561,0.048724,0.041048,0.029766,0.025417,1
2026-07-31T16:58:31,lefigaro7j_d50_s5_noms_propres_n0,lefigaro7j,50,5,noms_propres,0,_s3,1271,435,721,109,0,0,612,101,17,0.1700,38.48,0.3848,0.2077,0.3113,0.4023,5.188,0.2192,1.420,0.082553,0.071410,0.053691,0.042720,0.033853,0.027048,0
2026-07-31T16:58:32,lefigaro7j_d50_s6_tous_n0,lefigaro7j,50,6,tous,0,_s3,6157,2292,3233,456,0,0,2777,101,18,0.1800,38.67,0.3867,0.2122,0.3139,0.3950,5.231,0.2112,1.486,0.092191,0.068139,0.051821,0.043457,0.031339,0.026927,0
2026-07-31T16:58:34,lefigaro7j_d50_s6_sans_verbes_n0,lefigaro7j,50,6,sans_verbes,0,_s3,5825,2104,3014,438,0,0,2576,101,18,0.1800,38.91,0.3891,0.2098,0.3126,0.3948,5.210,0.2145,1.457,0.092030,0.066300,0.051514,0.043530,0.031905,0.027323,0
2026-07-31T16:58:35,lefigaro7j_d50_s6_noms_n0,lefigaro7j,50,6,noms,0,_s3,5218,1884,2701,398,0,0,2303,101,18,0.1800,38.58,0.3858,0.2108,0.3140,0.3967,5.234,0.2150,1.461,0.092500,0.066529,0.051777,0.043856,0.032297,0.027065,0
2026-07-31T16:58:36,lefigaro7j_d50_s6_noms_propres_n0,lefigaro7j,50,6,noms_propres,0,_s3,767,312,464,75,0,0,389,101,14,0.1400,31.17,0.3117,0.2424,0.3497,0.4412,5.828,0.2557,1.367,0.103800,0.084188,0.054415,0.042494,0.035333,0.029439,0
2026-07-31T16:58:44,lesechos_d5_s3_tous_n5000,lesechos,5,3,tous,5000,_s3,176909,9956,147201,198,7551,0,139452,11,4,0.4000,9.08,0.9076,0.4279,0.7018,1.0000,1.170,0.6147,1.142,0.169117,0.148415,0.110403,0.096734,0.093774,0.083324,7
2026-07-31T16:58:48,lesechos_d5_s3_sans_verbes_n5000,lesechos,5,3,sans_verbes,5000,_s3,159961,7819,131461,169,7142,0,124150,11,4,0.4000,9.05,0.9046,0.4308,0.7036,1.0000,1.173,0.6158,1.143,0.169191,0.150817,0.110744,0.095779,0.094023,0.083070,2
2026-07-31T16:58:51,lesechos_d5_s3_noms_n5000,lesechos,5,3,noms,5000,_s3,138948,6115,113071,139,6505,0,106427,11,4,0.4000,9.01,0.9006,0.4339,0.7054,1.0000,1.176,0.6166,1.144,0.170912,0.151995,0.111022,0.095053,0.093705,0.082704,2
2026-07-31T16:58:53,lesechos_d5_s3_noms_propres_n5000,lesechos,5,3,noms_propres,5000,_s3,19631,633,14443,17,1324,0,13102,11,4,0.4000,8.38,0.8380,0.4780,0.7373,1.0000,1.229,0.6406,1.151,0.193357,0.169860,0.114794,0.092583,0.088553,0.078125,1
2026-07-31T16:58:56,lesechos_d5_s4_tous_n5000,lesechos,5,4,tous,5000,_s3,62592,8657,52137,69,4199,0,47869,11,4,0.4000,8.37,0.8370,0.4741,0.7314,1.0000,1.219,0.6429,1.138,0.198100,0.168023,0.107949,0.092695,0.087674,0.076993,2
2026-07-31T16:58:59,lesechos_d5_s4_sans_verbes_n5000,lesechos,5,4,sans_verbes,5000,_s3,58807,7144,48673,59,4019,0,44595,11,4,0.4000,8.35,0.8348,0.4760,0.7329,1.0000,1.222,0.6431,1.140,0.198204,0.169190,0.108630,0.092182,0.088248,0.076447,2
2026-07-31T16:59:01,lesechos_d5_s4_noms_n5000,lesechos,5,4,noms,5000,_s3,52486,5792,43208,50,3678,0,39480,11,4,0.4000,8.33,0.8327,0.4776,0.7338,1.0000,1.223,0.6440,1.139,0.198814,0.170052,0.108729,0.091584,0.087937,0.076678,2
2026-07-31T16:59:03,lesechos_d5_s4_noms_propres_n5000,lesechos,5,4,noms_propres,5000,_s3,8682,621,6402,7,842,0,5553,11,3,0.3000,7.76,0.7761,0.5116,0.7700,1.0000,1.283,0.6720,1.146,0.219096,0.180401,0.112074,0.094004,0.084264,0.080163,1
2026-07-31T16:59:06,lesechos_d5_s5_tous_n5000,lesechos,5,5,tous,5000,_s3,29633,6347,24602,29,2467,0,22106,11,3,0.3000,7.82,0.7821,0.5067,0.7583,1.0000,1.264,0.6673,1.136,0.217798,0.180926,0.107942,0.093205,0.083677,0.074716,2
2026-07-31T16:59:08,lesechos_d5_s5_sans_verbes_n5000,lesechos,5,5,sans_verbes,5000,_s3,28288,5681,23391,25,2373,0,20993,11,3,0.3000,7.82,0.7815,0.5075,0.7585,1.0000,1.264,0.6672,1.137,0.217536,0.181572,0.108380,0.093221,0.083876,0.073876,1
2026-07-31T16:59:10,lesechos_d5_s5_noms_n5000,lesechos,5,5,noms,5000,_s3,25517,4813,21000,23,2175,0,18802,11,3,0.3000,7.81,0.7814,0.5080,0.7591,1.0000,1.265,0.6672,1.138,0.217751,0.181085,0.109189,0.092998,0.083581,0.074496,1
2026-07-31T16:59:12,lesechos_d5_s5_noms_propres_n5000,lesechos,5,5,noms_propres,5000,_s3,4702,570,3434,5,499,0,2930,11,3,0.3000,7.43,0.7430,0.5303,0.7936,1.0000,1.323,0.6939,1.144,0.226586,0.189724,0.113960,0.101775,0.082210,0.079316,1
2026-07-31T16:59:15,lesechos_d5_s6_tous_n5000,lesechos,5,6,tous,5000,_s3,16794,4653,13811,16,1585,0,12210,11,3,0.3000,7.47,0.7469,0.5270,0.7757,1.0000,1.293,0.6845,1.133,0.229567,0.188724,0.108731,0.097220,0.078260,0.073238,1
2026-07-31T16:59:17,lesechos_d5_s6_sans_verbes_n5000,lesechos,5,6,sans_verbes,5000,_s3,16134,4290,13217,13,1532,0,11672,11,3,0.3000,7.45,0.7452,0.5284,0.7766,1.0000,1.294,0.6837,1.136,0.229885,0.189703,0.108777,0.096407,0.078850,0.072989,1
2026-07-31T16:59:19,lesechos_d5_s6_noms_n5000,lesechos,5,6,noms,5000,_s3,14670,3726,11956,12,1405,0,10539,11,3,0.3000,7.48,0.7482,0.5265,0.7769,1.0000,1.295,0.6825,1.138,0.229548,0.187431,0.109505,0.096737,0.079608,0.074080,1
2026-07-31T16:59:21,lesechos_d5_s6_noms_propres_n5000,lesechos,5,6,noms_propres,5000,_s3,2999,485,2126,3,337,0,1786,11,3,0.3000,7.28,0.7279,0.5360,0.8071,1.0000,1.345,0.7026,1.149,0.233334,0.186655,0.115968,0.109830,0.083774,0.077584,1
2026-07-31T16:59:24,lesechos_d10_s3_tous_n5000,lesechos,10,3,tous,5000,_s3,176909,9956,139229,366,7110,0,131753,21,8,0.4000,18.08,0.9040,0.2469,0.4144,0.6083,1.381,0.3685,1.125,0.101223,0.083571,0.062085,0.060557,0.054735,0.052249,2
2026-07-31T16:59:28,lesechos_d10_s3_sans_verbes_n5000,lesechos,10,3,sans_verbes,5000,_s3,159961,7819,123871,312,6716,0,116843,21,8,0.4000,17.99,0.8997,0.2497,0.4175,0.6104,1.392,0.3707,1.126,0.102235,0.084883,0.062624,0.060531,0.055198,0.051980,2
2026-07-31T16:59:31,lesechos_d10_s3_noms_n5000,lesechos,10,3,noms,5000,_s3,138948,6115,106235,259,6107,0,99869,21,8,0.4000,17.89,0.8947,0.2529,0.4210,0.6134,1.403,0.3730,1.129,0.103764,0.085667,0.063442,0.060561,0.055716,0.051848,2
